adr_id,adr_term,source
C2242576,Obnubilation,SIDER
C2745924,Cytokine release syndrome,SIDER
C3665473,Vascular occlusion,SIDER
C0339961,Keratic precipitates,SIDER
C0948380,Subcutaneous haematoma,SIDER
C0014059,Bronchial disorder,SIDER
C0024291,Chronic fatigue syndrome,SIDER
C0876991,Ophthalmic herpes zoster,SIDER
C0276226,Meningoencephalitis herpetic,SIDER
C1148477,Plasma cell leukaemia,SIDER
C0235214,Listeriosis,SIDER
C0861021,Mastoiditis,SIDER
C2242577,Radiculitis,SIDER
C0745761,Vulval ulceration,SIDER
C0032302,Hyperviscosity syndrome,SIDER
C0035235,Hepatic haemorrhage,SIDER
C0302507,Epididymal tenderness,SIDER
C0343361,Cardiac amyloidosis,SIDER
C0744235,Cytomegalovirus hepatitis,SIDER
C0854453,Mantle cell lymphoma,SIDER
C0854504,Large intestinal obstruction,SIDER
C1096262,Blood gases abnormal,SIDER
C1142300,Bilateral hydronephrosis,SIDER
C0007282,Fibrillation atrial aggravated,SIDER
C0151620,Eyelid infection,SIDER
C0235770,Jessner's lymphocytic infiltration,SIDER
C0699791,Breast disorder female,SIDER
C0024623,Vestibular neuronitis,SIDER
C0856897,Dacryoadenitis acquired,SIDER
C0268543,Peripheral neuropathy aggravated,SIDER
C0267465,Blood test abnormal,SIDER
C0521620,Budd-Chiari syndrome,SIDER
C0270639,Hepatic vein occlusion,SIDER
C0346392,Anal sphincter atony,SIDER
C0919866,Catheter related complication,SIDER
C0423224,Urinary tract signs and symptoms,SIDER
C3495827,Erythrosis,SIDER
C0423847,Troponin I increased,SIDER
C1112371,Lymphocytic infiltration,SIDER
C1142111,Brain stem syndrome,SIDER
C1142112,Uric acid abnormal,SIDER
C1271398,Blood uric acid abnormal,SIDER
C1608399,Oropharyngeal blistering,SIDER
C0272285,Platelet aggregation increased,SIDER
C0549429,Deafness bilateral,SIDER
C1868809,Pneumonia fungal,SIDER
C1262281,Colorectal cancer metastatic,SIDER
C0239589,Mood alterations with depressive symptoms,SIDER
C0272891,Acute disseminated encephalomyelitis,SIDER
C0333559,Hemophagocytic lymphohistiocytosis,SIDER
C1263855,Histiocytosis haematophagic,SIDER
C0541802,Herpes simplex encephalitis,SIDER
C0553706,Influenza viral infections,SIDER
C0740434,Sudden deafness,SIDER
C0854058,Ejaculation inhibited,SIDER
C0877365,Insulin C-peptide increased,SIDER
C0948257,Oromandibular dystonia,SIDER
C1096034,Liver nodule,SIDER
C1096091,Pneumonia mycoplasmal,SIDER
C1695897,Respiratory syncytial virus infection,SIDER
C1698976,Parainfluenzae virus infection,SIDER
C0857027,Gastroenteritis adenovirus,SIDER
C0856137,Fungal sepsis,SIDER
C0013423,Escherichia sepsis,SIDER
C0233408,Enterococcal bacteraemia,SIDER
C0006267,Escherichia bacteraemia,SIDER
C0007274,Clostridium colitis,SIDER
C0007873,Carotid artery stenosis,SIDER
C0038000,Hypertensive encephalopathy,SIDER
C0151491,Malignant ovarian cyst,SIDER
C0151790,Carcinoma stomach,SIDER
C0151879,Gastric cancer,SIDER
C0302590,Hemangioma acquired,SIDER
C0006705,N-acetylglutamate synthase deficiency,SIDER
C0549473,Intestinal stenosis,SIDER
C0007115,Hydroureter,SIDER
C1279296,Transverse sinus thrombosis,SIDER
C1692886,Choroidal nevus,SIDER
C0014306,Eye naevus,SIDER
C0702163,Sunken eyes,SIDER
C0854438,Lid sulcus deepened,SIDER
C0948282,Growth of eyelashes,SIDER
C1536146,Anterior chamber pigmentation,SIDER
C1536145,Eyelash discolouration,SIDER
C0031873,Eyelash thickening,SIDER
C0477371,Pigment dispersion syndrome,SIDER
C0859061,Dark circles under eyes,SIDER
C0343065,Heparin-induced thrombocytopenia,SIDER
C2609041,Surgical site reaction,SIDER
C0036114,Catheter thrombosis,SIDER
C0178874,Thrombosis in device,SIDER
C0151673,Pain in fingers,SIDER
C0853974,Knee sprain,SIDER
C0549273,Lacunar infarction,SIDER
C0549280,Lumbar radiculopathy,SIDER
C0549294,Bicarbonate decreased serum,SIDER
C0852696,Serum phosphate increased,SIDER
C0854095,Direct bilirubin increased,SIDER
C0854135,pH urine increased,SIDER
C0854697,Infusion site erythema,SIDER
C0856095,Immunosuppressant drug level increased,SIDER
C0856105,Infusion site induration,SIDER
C0856108,Infusion site pruritus,SIDER
C0856115,Infusion site irritation,SIDER
C0860749,Infusion site urticaria,SIDER
C0877468,Feeling sick,SIDER
C1175175,Uterine fibroids aggravated,SIDER
C1455780,Idiopathic torsion dystonia,SIDER
C1536070,Temporal disorientation,SIDER
C1112433,Bronchiectasis,SIDER
C0262469,Carotid artery thrombosis,SIDER
C0343869,Cervix neoplasm,SIDER
C0011636,Splenic rupture,SIDER
C0038165,Congenital musculoskeletal anomaly,SIDER
C0948198,Nasal septum disorder,SIDER
C3203690,Electrocardiogram QT shortened,SIDER
C0948389,Disorder calcium (NOS),SIDER
C1697943,Calcium metabolism disorder,SIDER
C0030326,Thyroid carcinoma,SIDER
C0342881,Thyroid cancer,SIDER
C0745103,Chronic leukaemia,SIDER
C0342882,Arthritis bacterial,SIDER
C0009062,Enophthalmos,SIDER
C0030785,Trichorrhexis,SIDER
C0036412,Blepharal pigmentation,SIDER
C0239266,Conjunctival bleb,SIDER
C0243001,Eyelash darkening,SIDER
C0262627,Eyelash hyperpigmentation,SIDER
C0276143,Pica,SIDER
C0281940,Other forms of epilepsy,SIDER
C0848648,Bilirubin value increased,SIDER
C0919691,Urticaria physical,SIDER
C0919882,Mechanical urticaria,SIDER
C0919986,Gastroenteritis salmonella,SIDER
C1096036,Neoplasm progression,SIDER
C1142178,Gonadotropins NOS low,SIDER
C1696157,Blood gonadotrophin decreased,SIDER
C1318314,Abdominal pain aggravated,SIDER
C0877324,Nausea aggravated,SIDER
C0010495,Neutropenia aggravated,SIDER
C0339434,Glucocorticoids decreased,SIDER
C0423124,Drug level changed,SIDER
C0007131,Infection pseudomonas aeruginosa,SIDER
C1699201,Dermatitis flare-up,SIDER
C1697542,Vomiting aggravated,SIDER
C1096213,Hepatitis aggravated,SIDER
C0863070,Hypercholesterolemia aggravated,SIDER
C1112773,Diverticulitis aggravated,SIDER
C2721559,Blood neutrophil count decreased,SIDER
C0240520,Rash mouth,SIDER
C0855521,Severe acute respiratory syndrome,SIDER
C2609199,Aortic valve sclerosis,SIDER
C0235328,Renal insufficiency aggravated,SIDER
C0221002,Thromboembolic stroke,SIDER
C0852949,Embolic stroke,SIDER
C0877187,Anal candidiasis,SIDER
C1290071,Dermatophytosis,SIDER
C0016807,Staphylococcal scalded skin syndrome,SIDER
C0267509,Acholia,SIDER
C0037933,Deficiency of bile secretion,SIDER
C0949691,Intestinal hypomotility,SIDER
C0730345,Epidermal growth factor receptor decreased,SIDER
C0948309,Panniculitis,SIDER
C0154983,Homozygous familial hypercholesterolaemia,SIDER
C1112303,Type IIa hyperlipidaemia,SIDER
C0153252,Heterozygous familial hypercholesterolemia,SIDER
C0016770,Clostridial infection,SIDER
C0152202,Pelvic abscess,SIDER
C0156279,Scleral disorder,SIDER
C0948522,Pain in elbow,SIDER
C2609319,Abdominal abscess,SIDER
C0239154,Seroma,SIDER
C0549384,Viral pharyngitis,SIDER
C0919840,Pelvic peritonitis,SIDER
C0854431,Fungal rash,SIDER
C0018128,Anastomotic leak,SIDER
C1112712,Incision site haemorrhage,SIDER
C0016542,Infusion site oedema,SIDER
C1096701,Infusion site warmth,SIDER
C1328395,Intestinal stoma complication,SIDER
C1393815,Gastrointestinal stoma complication,SIDER
C1610622,Epithelial cells urine,SIDER
C0333271,Urinary sediment present,SIDER
C0858540,Cutis laxa,SIDER
C0948693,Choroidal effusion,SIDER
C1328411,Dermatochalasis,SIDER
C2242494,Non-small cell lung cancer,SIDER
C3665900,Infusion site thrombophlebitis,SIDER
C0018949,Infusion site thrombosis,SIDER
C0238097,Cannula site reaction,SIDER
C0749389,Catheter site related reaction,SIDER
C1262005,Post procedural diarrhoea,SIDER
C0752347,Osmotic demyelination syndrome,SIDER
C1868885,Nipple swelling,SIDER
C0003869,Semen volume decreased,SIDER
C0178282,Product taste abnormal,SIDER
C0205990,Colon obstruction,SIDER
C0221248,Hyperparathyroidism primary,SIDER
C0241235,Arterial disorder,SIDER
C0263536,Ureterostomy site discomfort,SIDER
C0264734,Oral mucosal disorder,SIDER
C0277919,Intestinal functional disorder,SIDER
C0345903,Chronic idiopathic constipation,SIDER
C0520861,Spinal disorder,SIDER
C0558348,Spondyloarthropathy,SIDER
C0729549,Microalbuminuria,SIDER
C0948610,Pseudohyperkalaemia,SIDER
C1096708,Cataract traumatic,SIDER
C1112341,Facial wasting,SIDER
C1112413,Systemic candida,SIDER
C0876998,Frustration,SIDER
C0278678,Acquired night blindness,SIDER
C0553723,Urethral syndrome,SIDER
C1096082,Epidermal and dermal conditions,SIDER
C0003493,Salivary gland conditions,SIDER
C0007120,Respiratory disorders NEC,SIDER
C0149531,Ocular vascular disorder,SIDER
C0262414,Neurological disorders NEC,SIDER
C0262613,Papulopustular rash,SIDER
C0272118,High-pitched crying,SIDER
C0282193,Hypotonic-hyporesponsive episode,SIDER
C0338573,Osteocalcin increased,SIDER
C0521706,Injection site vesicles,SIDER
C0553730,Vascular graft occlusion,SIDER
C0700502,Haematology test abnormal,SIDER
C0743525,Foreign body,SIDER
C0936223,Medical device discomfort,SIDER
C1112559,Vaginal contraceptive device expelled,SIDER
C1142272,Contraceptive device complication,SIDER
C1276146,Coital bleeding,SIDER
C1740832,Bloody discharge,SIDER
C0003534,Hemorrhage symptom,SIDER
C0010598,Post procedural discharge,SIDER
C0010695,Post procedural haematoma,SIDER
C0014170,Haemorrhagic erosive gastritis,SIDER
C0016045,Intraspinal bleeding,SIDER
C0017416,Spinal cord haemorrhage,SIDER
C0023267,Encephalitis cytomegalovirus,SIDER
C0034215,Pharyngeal lesion,SIDER
C0040961,Ischaemic cerebral infarction,SIDER
C0042140,Dementia with Lewy bodies,SIDER
C0085084,Uncontrolled hypertension,SIDER
C0149651,Arthritis infective,SIDER
C0149709,Abdominal hernia,SIDER
C0149771,Vaginal prolapse,SIDER
C0152167,Gouty tophus,SIDER
C0154041,Sputum purulent,SIDER
C0155765,Nail hypertrophy,SIDER
C0155796,Dilatation atrial,SIDER
C0156318,Post thrombotic syndrome,SIDER
C0221782,Anal skin tags,SIDER
C0235557,Venous pressure jugular increased,SIDER
C0239161,Gastroenteritis bacterial,SIDER
C0240713,Gastrointestinal fungal infection,SIDER
C3544174,Abdominal strangulated hernia,SIDER
C0269173,Vessel puncture site inflammation,SIDER
C0269190,Connective tissue inflammation,SIDER
C0333912,Peripheral artery aneurysm,SIDER
C0341858,Intracardiac thrombus,SIDER
C0436503,Metastatic renal cell carcinoma,SIDER
C0560637,Squamous cell carcinoma of skin,SIDER
C0740292,Oesophageal discomfort,SIDER
C0740314,Aortic disorder,SIDER
C0854131,Bronchioloalveolar carcinoma,SIDER
C0877645,Pelvic fracture,SIDER
C0919768,Cervical vertebral fracture,SIDER
C0919947,Renal mass,SIDER
C0920016,Warm type haemolytic anaemia,SIDER
C0948277,Iron overload,SIDER
C1142133,Intracranial venous sinus thrombosis,SIDER
C1262149,Cataract unilateral,SIDER
C1328358,Chondrocalcinosis,SIDER
C1328386,Primary hypothyroidism,SIDER
C1442998,Enterobacter sepsis,SIDER
C1868829,Prostate cancer metastatic,SIDER
C2937220,Pancreatitis due to biliary obstruction,SIDER
C1321523,Neutrophilic dermatosis,SIDER
C0425591,Lymphoma cutis,SIDER
C0036835,AML progression,SIDER
C1283048,Aphakia,SIDER
C0438254,Cyclothymic disorder,SIDER
C0740832,Cystocele,SIDER
C0853772,Endometrial neoplasm,SIDER
C0235630,Fibroma,SIDER
C0006079,Female reproductive neoplasm,SIDER
C0023070,Leiomyoma,SIDER
C0025297,Pyometra,SIDER
C0038987,Tricuspid valve incompetence,SIDER
C0040411,Uterine prolapse,SIDER
C0149976,Motor neurone disease,SIDER
C0158353,Clubbing,SIDER
C0206180,Hepatitis B surface antigen positive,SIDER
C0264344,Rectocele,SIDER
C0279637,Anal spasm,SIDER
C0346989,Parathyroid tumour benign,SIDER
C0740277,Microangiopathy,SIDER
C0851883,Varicose veins vulval,SIDER
C0877107,Breast fibrosis,SIDER
C1388177,Uterine mass,SIDER
C2931822,Pulmonary granuloma,SIDER
C0153392,Dactylitis,SIDER
C0011432,Perineal laceration,SIDER
C0030489,Perineal injury,SIDER
C0036982,Fallopian tube cyst,SIDER
C0151665,Uterine cervical squamous metaplasia,SIDER
C0281778,Hypochromasia,SIDER
C0406484,Adenomyosis,SIDER
C0520863,Chest X-ray abnormal,SIDER
C0854380,Genital injury,SIDER
C0861020,5'nucleotidase increased,SIDER
C0877334,Ultrasound breast abnormal,SIDER
C3495797,Vaginal wall congestion,SIDER
C1141948,Urinary bladder polyp,SIDER
C1262299,Extremity contracture,SIDER
C0221239,Thoracic vertebral fracture,SIDER
C0238874,Adnexa uteri cyst,SIDER
C0854359,Hydrometra,SIDER
C0019623,Adnexa uteri mass,SIDER
C0392788,Vaginal erosion,SIDER
C0234934,Pedal pulse decreased,SIDER
C0302858,Breast fibroma,SIDER
C0345996,Colpocele,SIDER
C0473120,Ultrasound ovary abnormal,SIDER
C0521471,Malformation venous,SIDER
C0541767,Wandering pacemaker,SIDER
C1142115,Dropped beats,SIDER
C0008733,TIBC,SIDER
C0151739,Iron binding capacity total,SIDER
C0240292,Urine electrolytes abnormal,SIDER
C0853749,End stage AIDS,SIDER
C0263105,Blood calcium abnormal,SIDER
C0265050,Renal failure aggravated,SIDER
C0850638,Bowen's disease,SIDER
C0855620,Laryngopharyngitis,SIDER
C0919560,Meningitis viral,SIDER
C1275515,Sweat gland tumour,SIDER
C1704381,Tongue neoplasm,SIDER
C1868821,Treponema infections,SIDER
C0022548,Proctitis herpes,SIDER
C0023321,Infective myositis,SIDER
C0853924,Anaplastic large-cell lymphoma,SIDER
C0877113,Bronchitis bacterial,SIDER
C0149770,Anal cancer,SIDER
C0149892,Metastases to peritoneum,SIDER
C0162638,Bile duct cancer,SIDER
C0238334,Anaemias NEC,SIDER
C0263111,Endocrine neoplasms malignant and unspecified,SIDER
C0333286,Gastrointestinal signs and symptoms NEC,SIDER
C1141926,Neisseria infection,SIDER
C2747905,Apocrine and eccrine gland disorders,SIDER
C3241958,Sinobronchitis,SIDER
C0343378,Ear disorders NEC,SIDER
C0948036,Viral infections NEC,SIDER
C0948811,Bacterial infections NEC,SIDER
C0948857,Vascular hypertensive disorders,SIDER
C0917816,Bile duct neoplasms malignant,SIDER
C0264980,Aortic arteriosclerosis,SIDER
C0242645,Nasopharyngeal carcinoma,SIDER
C0019154,Nasopharyngeal cancer,SIDER
C0239517,Body temperature altered,SIDER
C0024633,Sensitivity of teeth,SIDER
C0162852,Paraproteinaemia,SIDER
C0520901,Shock haemorrhagic,SIDER
C0853331,Globulins decreased,SIDER
C1142248,Anal abscess,SIDER
C0085423,Sebaceous hyperplasia,SIDER
C0541974,Diastolic dysfunction,SIDER
C0685938,Blood insulin decreased,SIDER
C0859290,Insulin C-peptide decreased,SIDER
C1328519,Arterial stenosis limb,SIDER
C1697883,Peripheral artery stenosis,SIDER
C0021080,Troponin increased,SIDER
C0152168,Oral papilloma,SIDER
C0878588,Glomerulonephritis rapidly progressive,SIDER
C0235793,Antineutrophil cytoplasmic antibody positive,SIDER
C0029463,Insulin autoimmune syndrome,SIDER
C3203466,Malignant histiocytosis,SIDER
C0240273,Extranodal NK/T-cell lymphoma,SIDER
C0578050,Urticaria vesiculosa,SIDER
C0241237,Protein-losing gastroenteropathy,SIDER
C0578735,Milia,SIDER
C0017636,Intra-abdominal haematoma,SIDER
C0019618,Systemic lupus erythematosus rash,SIDER
C0023891,Platelet aggregation abnormal,SIDER
C0038012,Enterocolitis infectious,SIDER
C0151680,Chylothorax,SIDER
C0853123,Small intestinal perforation,SIDER
C0151721,Mg++ increased,SIDER
C0238457,Blood magnesium increased,SIDER
C0268731,Abdominal wall abscess,SIDER
C0278883,Vena cava thrombosis,SIDER
C0860594,Infected bites,SIDER
C0333258,Alanine aminotransferase normal,SIDER
C0340608,Stent occlusion,SIDER
C0392175,Venomous bite,SIDER
C0473124,Glucose decreased,SIDER
C0745744,Immediate post-injection reaction,SIDER
C0400930,Keloid scar,SIDER
C0751674,Lentigo,SIDER
C0853124,Tinnitus aggravated,SIDER
C0860987,Scar pain,SIDER
C0919939,Rectal abscess,SIDER
C1142257,Gingival abscess,SIDER
C1142420,Apoptosis,SIDER
C1167868,Pancreatic abscess,SIDER
C1868693,Perineal abscess,SIDER
C2609269,Splinter haemorrhages,SIDER
C3160756,Abdominal sepsis,SIDER
C0234199,Destructive thyroiditis,SIDER
C0393847,Myocardial disorder,SIDER
C0854080,Helicobacter gastritis,SIDER
C0458247,Gastric ulcer helicobacter,SIDER
C0877401,Artificial kidney clotting during dialysis,SIDER
C1262106,Electrocardiogram repolarisation abnormality,SIDER
C0577620,Mental deficiency,SIDER
C0278147,Purple toes syndrome,SIDER
C0406305,Blue toe syndrome,SIDER
C0852793,Hepatic vein thrombosis,SIDER
C0851980,Facial paresthesia,SIDER
C0853227,Mallory-Weiss syndrome,SIDER
C0858599,Pityriasis lichenoides et varioliformis acuta,SIDER
C1142333,Increased skin sensitivity,SIDER
C1696110,Toxic pustuloderma,SIDER
C0392008,Pseudomononucleosis,SIDER
C0855565,Gram-negative bacterial infection NOS,SIDER
C0855573,Fuzzy head,SIDER
C0919728,Gastrointestinal neoplasm malignant,SIDER
C2363784,Black spot,SIDER
C0521496,Retinal pigment epithelial tear,SIDER
C0877128,Infusion related pain,SIDER
C0020595,Immunosuppression,SIDER
C0151693,Spasm of sphincter of Oddi,SIDER
C0281860,Sphincter of Oddi dysfunction,SIDER
C0282160,Mastitis male,SIDER
C0340708,Osteosarcoma,SIDER
C0340885,Acute enterocolitis,SIDER
C1096119,Lymph node tenderness,SIDER
C0740472,Lymph node pain,SIDER
C2267233,Dysstasia,SIDER
C1735914,Lymphadenopathy axillary,SIDER
C0152915,Glioblastoma,SIDER
C2938903,Histiocytosis,SIDER
C0001707,Cirrhosis alcoholic,SIDER
C0476405,Spondylitis,SIDER
C0855977,Gonadotropic luteinizing hormone increased,SIDER
C0948333,Blood luteinising hormone increased,SIDER
C1142086,Hypogonadism male,SIDER
C1142530,Renal vein thrombosis,SIDER
C0233467,Glomerulonephropathy,SIDER
C2712054,Metastatic melanoma,SIDER
C0239998,Metastatic malignant melanoma,SIDER
C0276684,Lymphorrhoea,SIDER
C0564768,Renal artery thrombosis,SIDER
C0740330,Renal haemorrhage,SIDER
C1695896,Perirenal haematoma,SIDER
C1697973,End stage liver disease,SIDER
C0857439,Chronic hepatic failure,SIDER
C0240773,Lymphangioleiomyomatosis,SIDER
C0341318,Blood follicle stimulating hormone increased,SIDER
C0559938,Phosphate low,SIDER
C1142113,Graft thrombosis,SIDER
C1264610,Incision site pain,SIDER
C1321133,Hepatitis B reactivation,SIDER
C0263443,Perinephric collection,SIDER
C0399461,Localised intraabdominal fluid collection,SIDER
C0521476,Fasting hyperglycaemia,SIDER
C0546343,Infection reactivation,SIDER
C0576995,Pallanesthesia,SIDER
C0855619,Multifocal motor neuropathy,SIDER
C1168175,Painful response to normal stimuli,SIDER
C1697747,Allodynia,SIDER
C0014541,Sensorimotor disorder,SIDER
C0030293,Neuromuscular toxicity,SIDER
C0162291,Allergy to nuts,SIDER
C0748055,Radicular pain,SIDER
C1704202,Eosinophilic pustular folliculitis,SIDER
C1096303,Blood cortisol increased,SIDER
C0152486,Peritoneal infection,SIDER
C0857056,Blood iron abnormal,SIDER
C0476463,Taste sour,SIDER
C0268800,Oral mucosal irritation,SIDER
C1696701,Vessel puncture site haematoma,SIDER
C0031315,Anaesthetic complication,SIDER
C3495442,Beta 2 microglobulin increased,SIDER
C1096300,Beta 2 microglobulin urine increased,SIDER
C0521540,Unwanted awareness during anaesthesia,SIDER
C0860493,Recurrence of neuromuscular blockade,SIDER
C0262380,Application site infection,SIDER
C0235963,Application site pustules,SIDER
C0240447,Hypoaldosteronism,SIDER
C0741132,Adrenal haemorrhage,SIDER
C0919913,Wound haematoma,SIDER
C1167783,Aplasia cutis congenita,SIDER
C0392519,Thrombophlebitis leg deep,SIDER
C0025064,Prosthetic cardiac valve thrombosis,SIDER
C0376670,Cardiac valve replacement complication,SIDER
C0858078,Calcium abnormal NOS,SIDER
C0877131,Hypotonia neonatal,SIDER
C1142423,Recurrent pulmonary embolism,SIDER
C0581870,Disseminated tuberculosis,SIDER
C0235429,HDL cholesterol increased,SIDER
C0271686,Aerophagia,SIDER
C0272380,Pulmonary function test abnormal,SIDER
C0339467,Carotene decreased,SIDER
C0342311,Neutrophil percentage increased,SIDER
C0278512,Vitamin E decreased,SIDER
C0233660,Vitamin K decreased,SIDER
C0855677,Inappropriate affect,SIDER
C0856071,Dyspnoea at rest,SIDER
C0035126,Recurrent infection,SIDER
C0341512,Balanitis candida,SIDER
C1096188,Genital infection male,SIDER
C1536080,Genital infection fungal,SIDER
C0751372,Infusion site hypersensitivity,SIDER
C1868988,Infusion site paraesthesia,SIDER
C1096071,Pituitary hormone deficiency,SIDER
C0004903,Plantar erythema,SIDER
C0037293,Enterocutaneous fistula,SIDER
C0434785,Ileal perforation,SIDER
C1720771,Hyperalbuminaemia,SIDER
C0011303,Infectious peritonitis,SIDER
